Metric,Model_Name,Dataset_Name,Fairness_Intervention,Experiment_Iteration,Subgroup,Metric_Value
Epistemic_Uncertainty_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,male,5.393536784714659e-05
Epistemic_Uncertainty_Ratio,MLPClassifier,Law_School,DIR,Exp_iter_4,male,1.029388129693968
Equalized_Odds_FNR,MLPClassifier,Law_School,DIR,Exp_iter_4,male,-0.001461388371902161
Equalized_Odds_FPR,MLPClassifier,Law_School,DIR,Exp_iter_4,male,-0.040996052232007196
IQR_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,male,0.0003912951884588074
Jitter_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,male,0.004486200123954679
Label_Stability_Ratio,MLPClassifier,Law_School,DIR,Exp_iter_4,male,0.9928929771983934
Label_Stability_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,male,-0.007016094352989
Overall_Uncertainty_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,male,0.0010498887672641954
Overall_Uncertainty_Ratio,MLPClassifier,Law_School,DIR,Exp_iter_4,male,1.0029944972685736
Statistical_Parity_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,male,-0.010494475485025578
Disparate_Impact,MLPClassifier,Law_School,DIR,Exp_iter_4,male,0.9891515666048228
Std_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,male,0.0001826884081936042
Std_Ratio,MLPClassifier,Law_School,DIR,Exp_iter_4,male,1.0136507282407583
Equalized_Odds_TNR,MLPClassifier,Law_School,DIR,Exp_iter_4,male,0.04099605223200731
Equalized_Odds_TPR,MLPClassifier,Law_School,DIR,Exp_iter_4,male,0.0014613883719021281
Accuracy_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,-0.023826832922244523
Aleatoric_Uncertainty_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,0.009025379793477506
Aleatoric_Uncertainty_Ratio,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,1.026362476837312
Epistemic_Uncertainty_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,-0.0001608106068425319
Epistemic_Uncertainty_Ratio,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,0.9918364086590683
Equalized_Odds_FNR,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,0.0004385299734007628
Equalized_Odds_FPR,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,-0.031961737017916825
IQR_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,0.00023595020175754683
Jitter_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,0.0026849426989448075
Label_Stability_Ratio,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,0.9972556574321286
Label_Stability_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,-0.0026028960465581674
Overall_Uncertainty_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,0.008864569186634974
Overall_Uncertainty_Ratio,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,1.0244840022062995
Statistical_Parity_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,-0.010378475563456502
Disparate_Impact,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,0.989217314064797
Std_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,0.00027958259037146743
Std_Ratio,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,1.0065858536584864
Equalized_Odds_TNR,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,0.0319617370179168
Equalized_Odds_TPR,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male,-0.0004385299734007697
Accuracy_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,-0.14571498133419902
Aleatoric_Uncertainty_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,0.2836620091769098
Aleatoric_Uncertainty_Ratio,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,2.054639966700438
Epistemic_Uncertainty_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,0.015340699275879166
Epistemic_Uncertainty_Ratio,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,2.2298027528937516
Equalized_Odds_FNR,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,0.07717809532555481
Equalized_Odds_FPR,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,-0.2986843148133471
IQR_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,0.0541829572906707
Jitter_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,0.07902519346176397
Label_Stability_Ratio,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,0.8835143163447365
Label_Stability_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,-0.11327940990820407
Overall_Uncertainty_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,0.299002708452789
Overall_Uncertainty_Ratio,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,2.0624036168820883
Statistical_Parity_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,-0.16013138199065813
Disparate_Impact,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,0.8371243562522069
Std_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,0.03890244992851529
Std_Ratio,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,2.241284737149263
Equalized_Odds_TNR,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,0.29868431481334706
Equalized_Odds_TPR,LGBMClassifier,Law_School,DIR,Exp_iter_4,race,-0.07717809532555486
Accuracy_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,race,-0.13985373947230784
Aleatoric_Uncertainty_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,race,0.2949221352353386
Aleatoric_Uncertainty_Ratio,LogisticRegression,Law_School,DIR,Exp_iter_4,race,1.981771930326351
Epistemic_Uncertainty_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,race,0.0015605581773558974
Epistemic_Uncertainty_Ratio,LogisticRegression,Law_School,DIR,Exp_iter_4,race,3.1661386528768625
Equalized_Odds_FNR,LogisticRegression,Law_School,DIR,Exp_iter_4,race,0.0652541865953125
Equalized_Odds_FPR,LogisticRegression,Law_School,DIR,Exp_iter_4,race,-0.31292436131145807
IQR_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,race,0.016362273399959666
Jitter_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,race,0.02630758075395681
Label_Stability_Ratio,LogisticRegression,Law_School,DIR,Exp_iter_4,race,0.9631103651412607
Label_Stability_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,race,-0.036720725351223504
Overall_Uncertainty_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,race,0.2964826934126945
Overall_Uncertainty_Ratio,LogisticRegression,Law_School,DIR,Exp_iter_4,race,1.984605558382642
Statistical_Parity_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,race,-0.14937825749788092
Disparate_Impact,LogisticRegression,Law_School,DIR,Exp_iter_4,race,0.848692503014139
Std_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,race,0.012288900770741162
Std_Ratio,LogisticRegression,Law_School,DIR,Exp_iter_4,race,2.656469867095971
Equalized_Odds_TNR,LogisticRegression,Law_School,DIR,Exp_iter_4,race,0.31292436131145807
Equalized_Odds_TPR,LogisticRegression,Law_School,DIR,Exp_iter_4,race,-0.06525418659531246
Accuracy_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,race,-0.132655683601147
Aleatoric_Uncertainty_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,race,0.30545154031277444
Aleatoric_Uncertainty_Ratio,MLPClassifier,Law_School,DIR,Exp_iter_4,race,2.0122587629316797
Epistemic_Uncertainty_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,race,0.002296652881734418
Epistemic_Uncertainty_Ratio,MLPClassifier,Law_School,DIR,Exp_iter_4,race,2.5285890298623683
Equalized_Odds_FNR,MLPClassifier,Law_School,DIR,Exp_iter_4,race,0.0652541865953125
Equalized_Odds_FPR,MLPClassifier,Law_School,DIR,Exp_iter_4,race,-0.33701883701883695
IQR_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,race,0.0205830437354542
Jitter_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,race,0.037140675287562985
Label_Stability_Ratio,MLPClassifier,Law_School,DIR,Exp_iter_4,race,0.9472420835349846
Label_Stability_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,race,-0.05234697650092879
Overall_Uncertainty_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,race,0.30774819319450886
Overall_Uncertainty_Ratio,MLPClassifier,Law_School,DIR,Exp_iter_4,race,2.0148169033906997
Statistical_Parity_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,race,-0.15657631336904188
Disparate_Impact,MLPClassifier,Law_School,DIR,Exp_iter_4,race,0.8413648977354482
Std_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,race,0.015450313046821205
Std_Ratio,MLPClassifier,Law_School,DIR,Exp_iter_4,race,2.3964764797188853
Equalized_Odds_TNR,MLPClassifier,Law_School,DIR,Exp_iter_4,race,0.33701883701883706
Equalized_Odds_TPR,MLPClassifier,Law_School,DIR,Exp_iter_4,race,-0.06525418659531246
Accuracy_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,-0.15510198560839694
Aleatoric_Uncertainty_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,0.31600494261016104
Aleatoric_Uncertainty_Ratio,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,2.0629885798343843
Epistemic_Uncertainty_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,0.0061520942876509
Epistemic_Uncertainty_Ratio,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,1.329502522081568
Equalized_Odds_FNR,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,0.07444123264554406
Equalized_Odds_FPR,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,-0.26673007318168607
IQR_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,0.041853792448917015
Jitter_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,0.0817120489234042
Label_Stability_Ratio,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,0.8752590808120707
Label_Stability_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,-0.12050251131670553
Overall_Uncertainty_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,0.32215703689781194
Overall_Uncertainty_Ratio,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,2.0196437844669752
Statistical_Parity_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,-0.14502290392973727
Disparate_Impact,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,0.852080679503157
Std_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,0.029466478676826627
Std_Ratio,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,1.7754737469307031
Equalized_Odds_TNR,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,0.26673007318168607
Equalized_Odds_TPR,RandomForestClassifier,Law_School,DIR,Exp_iter_4,race,-0.07444123264554403
Accuracy_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,-0.15151099087043207
Aleatoric_Uncertainty_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,0.2568004934847927
Aleatoric_Uncertainty_Ratio,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,1.8806315033621388
Epistemic_Uncertainty_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,0.01610565510621803
Epistemic_Uncertainty_Ratio,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,2.191809127981205
Equalized_Odds_FNR,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,0.0864525003947672
Equalized_Odds_FPR,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,-0.26063243915437906
IQR_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,0.05232808190874692
Jitter_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,0.07810010134678969
Label_Stability_Ratio,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,0.882207762009763
Label_Stability_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,-0.11359338710644318
Overall_Uncertainty_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,0.27290614859101076
Overall_Uncertainty_Ratio,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,1.8944132722661364
Statistical_Parity_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,-0.17318428731935698
Disparate_Impact,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,0.8219593802062003
Std_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,0.038102306146986224
Std_Ratio,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,2.1139319298275545
Equalized_Odds_TNR,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,0.2606324391543791
Equalized_Odds_TPR,LGBMClassifier,Law_School,DIR,Exp_iter_4,male&race,-0.08645250039476726
Accuracy_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,-0.14396908980857104
Aleatoric_Uncertainty_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,0.26779016721180426
Aleatoric_Uncertainty_Ratio,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,1.826834432451469
Epistemic_Uncertainty_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,0.0016297668140893284
Epistemic_Uncertainty_Ratio,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,2.9709427720143498
Equalized_Odds_FNR,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,0.06527248047420652
Equalized_Odds_FPR,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,-0.2552673654290283
IQR_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,0.016178620665948093
Jitter_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,0.032256754474023076
Label_Stability_Ratio,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,0.9552425607129696
Label_Stability_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,-0.04446321969557787
Overall_Uncertainty_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,0.2694199340258936
Overall_Uncertainty_Ratio,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,1.8297480673563329
Statistical_Parity_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,-0.15182523674800963
Disparate_Impact,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,0.844554440743069
Std_Difference,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,0.012112719763714168
Std_Ratio,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,2.4563303206564098
Equalized_Odds_TNR,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,0.2552673654290283
Equalized_Odds_TPR,LogisticRegression,Law_School,DIR,Exp_iter_4,male&race,-0.06527248047420653
Accuracy_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,-0.13538195861236757
Aleatoric_Uncertainty_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,0.2753115508678083
Aleatoric_Uncertainty_Ratio,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,1.8439005182254058
Epistemic_Uncertainty_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,0.002198658408243015
Epistemic_Uncertainty_Ratio,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,2.3119841144195044
Equalized_Odds_FNR,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,0.06527248047420652
Equalized_Odds_FPR,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,-0.27910818973174634
IQR_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,0.019145799384447697
Jitter_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,0.04279826316461826
Label_Stability_Ratio,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,0.9382183776309635
Label_Stability_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,-0.0611129912146523
Overall_Uncertainty_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,0.2775102092760513
Overall_Uncertainty_Ratio,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,1.8462927003237366
Statistical_Parity_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,-0.1604123679442131
Disparate_Impact,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,0.8356566324973947
Std_Difference,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,0.014324720718819689
Std_Ratio,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,2.1675577732073923
Equalized_Odds_TNR,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,0.27910818973174634
Equalized_Odds_TPR,MLPClassifier,Law_School,DIR,Exp_iter_4,male&race,-0.06527248047420653
Accuracy_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,-0.16658319006944344
Aleatoric_Uncertainty_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,0.3084511477425266
Aleatoric_Uncertainty_Ratio,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,1.9619912214044615
Epistemic_Uncertainty_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,0.005474147568916343
Epistemic_Uncertainty_Ratio,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,1.2855592812471022
Equalized_Odds_FNR,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,0.08910806904174814
Equalized_Odds_FPR,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,-0.2298809735299342
IQR_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,0.03933838914662423
Jitter_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,0.07557250793496167
Label_Stability_Ratio,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,0.8868386143543744
Label_Stability_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,-0.10821965690151647
Overall_Uncertainty_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,0.3139252953114429
Overall_Uncertainty_Ratio,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,1.9238310286273945
Statistical_Parity_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,-0.16019481310589023
Disparate_Impact,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,0.8350640571910407
Std_Difference,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,0.027594704605758004
Std_Ratio,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,1.6851813841413397
Equalized_Odds_TNR,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,0.22988097352993428
Equalized_Odds_TPR,RandomForestClassifier,Law_School,DIR,Exp_iter_4,male&race,-0.08910806904174817
Accuracy_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,-0.017917420862507027
Aleatoric_Uncertainty_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,-0.009690580751514744
Aleatoric_Uncertainty_Ratio,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,0.9694196255503509
Epistemic_Uncertainty_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,-2.6421115621677593e-05
Epistemic_Uncertainty_Ratio,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,0.9982340341108906
Equalized_Odds_FNR,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,-0.0015698763824889637
Equalized_Odds_FPR,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,0.034761992028221944
IQR_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,-0.0007779953378550669
Jitter_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,0.0004184940546668181
Label_Stability_Ratio,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,0.9999530534836477
Label_Stability_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,-4.467470464508683e-05
Overall_Uncertainty_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,-0.009717001867136421
Overall_Uncertainty_Ratio,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,0.9707187073827002
Statistical_Parity_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,0.0005800356512634108
Disparate_Impact,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,1.000605824408353
Std_Difference,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,-0.0007072659637621381
Std_Ratio,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,0.9813065542355657
Equalized_Odds_TNR,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,-0.034761992028221916
Equalized_Odds_TPR,LGBMClassifier,Law_School,DIR,Exp_iter_5,male,0.001569876382488955
Accuracy_Difference,LogisticRegression,Law_School,DIR,Exp_iter_5,male,-0.026199074215262574
Aleatoric_Uncertainty_Difference,LogisticRegression,Law_School,DIR,Exp_iter_5,male,-0.007266429106299599
Aleatoric_Uncertainty_Ratio,LogisticRegression,Law_School,DIR,Exp_iter_5,male,0.9791141299884265
Epistemic_Uncertainty_Difference,LogisticRegression,Law_School,DIR,Exp_iter_5,male,2.3067363450646194e-05
Epistemic_Uncertainty_Ratio,LogisticRegression,Law_School,DIR,Exp_iter_5,male,1.0241327390420962
Equalized_Odds_FNR,LogisticRegression,Law_School,DIR,Exp_iter_5,male,0.004974613750125435
Equalized_Odds_FPR,LogisticRegression,Law_School,DIR,Exp_iter_5,male,0.05522976130480606
IQR_Difference,LogisticRegression,Law_School,DIR,Exp_iter_5,male,-9.315400351517754e-05
